n,x,y,dbh,canopy_radius,height,fruiting_jan,fruiting_feb,fruiting_mar,fruiting_apr,fruiting_may,fruiting_jun,fruiting_jul,fruiting_aug,fruiting_sep,fruiting_oct,fruiting_nov,fruiting_dec,genus,species,status
1002,18,99,16.5,2.75,15,0,0,0,0,0,0,0,0,0,0,0,0,Calophyllum,sclerophyllum,untouched
1003,18,98,8.1,1.75,9,0,0,0,0,0,0,0,0,0,0,0,0,Neoscortechinia,kingii,untouched
1004,19,99,39.2,3.725,26.6779073257169,0,0,0,0,0,0,0,0,0,0,0,0,Shorea,teysmanniana,untouched
1005,15,91,6.9,0.95,6,0,0,0,0,0,0,0,0,0,0,0,0,Calophyllum,hosei,untouched
1006,16,92,10.1,1.5,8,0,0,0,0,0,0,0,0,0,0,0,0,Gymnacranthera,farquhariania,untouched
1007,18,89,8.3,1.35,7,0,0,0,0,0,0,0,0,0,0,0,0,Gonystylus,bancanus,untouched
1008,18,88,17.5,2.725,14,0,0,0,0,0,0,0,0,0,0,0,0,Mesua,sp. 1,untouched
1009,19,87,8,1.4,8,0,0,0,0,0,0,0,0,0,0,0,0,Gymnacranthera,farquhariania,untouched
1010,18,87,16.9,1.6,16,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,sp. 4,untouched
1011,16,88,7.5,0.625,5,0,0,0,0,0,0,0,0,0,0,0,0,Stemonurus,cf. scorpiodes,untouched
1012,15,86,13.8,2.125,9,0,0,0,0,0,0,0,0,0,0,0,0,Horsfieldia,crassifolia,untouched
1013,10,84,7.8,1.55,8,0,0,0,0,0,0,0,0,0,0,0,0,Mesua,sp. 1,untouched
1014,10,83,13,2.625,15,0,0,0,0,0,0,0,0,0,0,0,0,Neoscortechinia,kingii,untouched
1015,18,83,7.3,0.825,9,0,0,0,0,0,1,1,1,0,1,0,0,Syzygium,sp. 1 cf. garcinifolia,untouched
1016,17,82,11.6,0.9,15,0,0,0,0,0,0,0,0,0,0,0,0,Sandoricum,beccanarium,untouched
1017,17,81,6.5,1.225,8,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,sp. 4,untouched
1018,16,80,10.1,1.55,12,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
1019,24,80,9.4,1.875,13,1,0,0,0,0,0,0,0,0,0,1,1,Madhuca,mottleyana,untouched
1020,23,83,36.6,4.5,24.594010767585,0,0,0,0,0,0,0,1,1,1,0,0,Xylopia,fusca,untouched
1021,24,85,16,3.025,13,0,0,0,0,0,0,0,0,0,0,0,0,Garcinia,sp. 1,untouched
1022,25,87,8.4,0.8,4.5,0,0,0,0,0,0,0,0,0,0,0,0,Shorea,teysmanniana,untouched
1023,23,89,38.5,5.7,30.4948487861359,0,0,0,0,0,0,0,0,0,0,0,0,Koompassia,malaccensis,untouched
1024,24,90,7,1.175,7,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,havilandii,untouched
1025,20,89,20.4,2.625,14,0,0,0,0,0,0,0,0,0,0,0,0,Palaquium,ridleyii,untouched
1026,21,94,7.8,2.1,7,0,0,0,0,0,0,0,0,0,0,0,0,Elaeocarpus,mastersii,untouched
1027,23,94,6.6,0.55,5,0,0,0,0,0,0,0,0,0,0,0,0,Nephelium,lappaceum,untouched
1028,23,96,28.2,2.75,24.1556900417866,0,0,0,0,0,0,0,0,0,0,0,0,Mezzetia,parviflora (leptopoda),untouched
1029,21,98,6.9,1.8,5.5,0,0,0,0,0,0,0,0,0,0,0,0,Litsea,sp. 1 cf. resinosa,untouched
1030,22,96,7,1.125,9,0,0,0,0,0,0,0,0,0,0,0,0,Litsea,sp. 1 cf. resinosa,untouched
1031,23,97,12.2,2.15,16,0,0,0,0,0,0,0,0,0,0,0,0,Litsea,cf. grandis var. rufofusca (cf. rufo-fusca),untouched
1032,24,97,18.4,2.675,18,0,0,0,0,0,0,0,0,0,0,0,0,Palaquium,ridleyii,untouched
1033,24,99,11.2,2.025,10,0,0,0,0,0,0,0,0,0,0,0,0,Calophyllum,hosei,untouched
1034,25,99,8.4,3.025,6.5,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
1035,25,97,7.8,1.575,11,0,0,0,0,0,0,0,0,0,0,0,0,Tristaniopsis,sp. 2,untouched
1036,30,96,6.7,1.625,7,0,0,0,0,0,0,0,0,0,1,1,0,Maasia (Polyalthia),hypoleuca,untouched
1037,33,95,7.3,0.95,12,0,0,0,0,0,0,0,0,0,0,0,0,Isonandra,lanceolata,untouched
1038,32,92,13.3,1.675,13,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,sp. 4,untouched
1039,32,91,66.2,5.95,28.4237881585548,0,0,0,0,0,0,0,0,0,1,0,0,Diospyros,areolata (bantamensis),untouched
1040,30,90,25.2,2.725,18,0,0,0,0,0,0,0,0,0,0,0,0,Shorea,teysmanniana,untouched
1041,29,88,9,2.175,7,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,sp. 4,untouched
1042,30,87,12,2.75,12,0,0,0,0,0,0,0,0,0,0,0,0,Elaeocarpus,mastersii,untouched
1043,31,86,17,2.15,13,0,0,0,0,0,0,0,0,0,0,0,0,Shorea,teysmanniana,untouched
1044,32,90,7.2,1.55,8,0,0,0,0,0,0,0,0,0,0,0,0,Nephelium,maingayi,untouched
1045,33,90,12.6,2.325,11,0,0,0,0,0,0,0,0,0,0,0,0,Neoscortechinia,kingii,untouched
1046,35,99,11.7,1.725,9,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,havilandii,untouched
1047,37,99,8.3,1.6,10.5,0,0,0,0,0,0,0,0,0,0,0,0,Gonystylus,bancanus,untouched
1048,38,99,6.2,1.075,7,0,0,0,0,0,0,0,0,0,0,0,0,Mesua,sp. 1,untouched
1049,39,98,10.5,5.75,12,1,0,0,0,0,0,0,0,0,0,1,1,Madhuca,mottleyana,untouched
1050,39,96,22.7,2.55,19,1,0,0,0,0,0,0,0,0,0,1,1,Litsea,cf. grandis var. rufofusca (cf. rufo-fusca),untouched
1051,36,95,36.9,3.975,17,0,0,0,0,0,0,0,0,0,0,0,0,Isonandra,lanceolata,untouched
1052,38,90,16,2.875,17,0,0,0,0,0,0,0,0,0,0,0,0,Xylopia,coriifolia,untouched
1053,39,89,19,1.775,19,0,0,0,0,0,0,0,0,0,0,0,0,Campnosperma,coriaceum,untouched
1054,39,88,28.2,3.825,20,0,0,0,0,0,0,0,0,0,0,0,0,Neoscortechinia,kingii,untouched
1055,39,87,17.3,2.6,18.5,1,0,0,0,0,0,0,0,0,0,1,1,Madhuca,mottleyana,untouched
1056,39,85,23,2.575,17,0,0,0,0,0,0,0,0,0,0,0,0,Shorea,teysmanniana,untouched
1057,35,88,22.8,3.575,20,0,0,0,0,0,0,0,0,0,0,0,0,Litsea,cf. elliptica,untouched
1058,30,86,28.5,4.525,20,0,0,0,0,0,0,0,1,1,1,0,0,Xylopia,fusca,untouched
1059,30,84,8.1,0.75,4,0,0,0,0,0,0,0,0,0,0,0,0,Horsfieldia,crassifolia,untouched
1060,35,80,14.3,3.225,14,0,0,0,0,0,0,0,0,0,0,0,0,Calophyllum,sclerophyllum,untouched
1061,43,80,8.9,1.7,8,0,0,0,0,0,0,0,0,0,0,0,0,Lithocarpus,conocarpus,untouched
1062,43,82,21.8,2.825,14,0,0,0,0,0,0,0,0,0,0,0,0,Elaeocarpus,mastersii,untouched
1063,43,86,14,1.5,11,0,0,0,0,0,0,0,0,0,0,0,0,Elaeocarpus,mastersii,untouched
1064,43,87,10.6,2.85,11,0,0,0,0,0,0,0,0,0,0,0,0,Litsea,sp. 1 cf. resinosa,untouched
1065,42,90,14.8,2.5,11,0,0,0,0,0,0,0,0,0,0,0,0,Nephelium,maingayi,untouched
1066,43,93,19.4,2.825,15,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,sp. 4,untouched
1067,42,94,11.5,3.225,12,0,0,0,0,0,0,0,0,0,0,0,0,Elaeocarpus,mastersii,untouched
1068,43,94,14.8,1.825,15,0,0,0,0,0,0,0,0,0,0,0,0,Drepananthus (Cyathocalyx),biovulatus,untouched
1069,40,96,13.6,2.2,15,0,0,0,0,0,0,0,0,0,0,0,0,Palaquium,ridleyii,untouched
1070,43,98,17,2.325,16.5,1,0,0,0,0,0,0,0,0,0,1,1,Madhuca,mottleyana,untouched
1071,41,98,16.4,3.1,14,0,0,0,0,0,0,0,0,0,0,0,0,Mezzetia,parviflora (leptopoda),untouched
1072,43,99,9.1,2.025,9,0,0,0,0,0,1,1,1,0,1,0,0,Syzygium,sp. 1 cf. garcinifolia,untouched
1073,44,99,17.9,2.85,13,1,0,0,0,0,0,0,0,0,0,1,1,Madhuca,mottleyana,untouched
1074,49,98,21,4.375,19.2177866366156,0,0,0,0,0,0,0,0,0,0,0,0,Calophyllum,hosei,untouched
1075,49,99,8.9,3.55,10,0,0,0,0,0,0,0,0,0,0,0,0,Lithocarpus,conocarpus,untouched
1076,50,98,8.2,1.65,11,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,havilandii,untouched
1077,48,97,7.5,1.05,9,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,sp. 4,untouched
1078,49,95,17.8,1.975,15,0,0,0,0,0,0,0,0,0,0,0,0,Lithocarpus,conocarpus,untouched
1079,48,96,7.3,1.425,13,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,sp. 4,untouched
1080,48,94,6,1.1,8,0,0,0,0,0,0,0,0,0,0,0,0,Neoscortechinia,kingii,untouched
1081,51,92,10.4,1.5,15,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,sp. 4,untouched
1082,50,90,10.8,2.05,11,0,0,0,0,0,0,0,0,0,0,0,0,Nephelium,lappaceum,untouched
1083,52,98,10.4,1.975,11,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
1084,51,97,7,1.4,7,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
1085,53,98,9.8,1.475,13,0,0,0,0,0,0,0,0,0,0,0,0,Neoscortechinia,kingii,untouched
1086,53,97,7.8,1.35,11,0,0,0,0,0,0,0,0,0,0,0,0,Nephelium,maingayi,untouched
1087,58,99,14,2.175,15,0,0,0,0,0,0,0,0,0,0,0,0,Nephelium,maingayi,untouched
1088,58,98,11.5,1.65,14,0,0,0,0,0,0,0,0,0,0,0,0,Memecylon,sp. 3,untouched
1089,59,99,14.6,1.675,15,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,sp. 4,untouched
1090,58,96,9.2,1.675,10,0,0,0,0,0,0,0,0,0,0,0,0,Ternstroemia,magnifica,untouched
1091,56,95,7.5,1.025,7.5,0,0,0,0,0,0,0,0,0,0,0,0,Dialium,patens,untouched
1092,54,94,13.4,1.625,14,0,0,0,0,0,0,0,0,0,1,0,0,Palaquium,pseudorostratum,untouched
1093,53,94,12.6,1.95,14,0,0,0,0,0,0,0,0,0,0,0,0,Palaquium,ridleyii,untouched
1094,59,95,16.1,2.55,26,0,0,0,0,0,0,0,0,0,1,0,0,Palaquium,pseudorostratum,untouched
1095,56,91,17.2,1.925,15,0,0,0,0,0,0,0,0,0,0,0,0,Shorea,teysmanniana,untouched
1096,58,90,7.3,1.3,8,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
1097,57,88,16.5,1.975,16.5,0,0,0,0,0,0,0,0,0,0,0,0,Campnosperma,coriaceum,untouched
1098,52,89,8,0.875,9,0,0,0,0,0,0,0,0,0,0,0,0,Nephelium,maingayi,untouched
1099,52,88,13,1.925,16,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,cf. valevenosum,untouched
1100,53,88,18,2,14,0,0,0,0,0,0,0,1,0,0,0,0,Memecylon,sp. 1,untouched
1101,52,87,15.1,2.275,14,0,0,0,0,0,0,0,0,0,0,0,0,Elaeocarpus,mastersii,untouched
1102,52,84,6.4,0.75,7,0,0,0,0,0,0,0,0,0,0,0,0,Mezzetia,parviflora (leptopoda),untouched
1103,52,86,8.6,1.725,9,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
1104,52,85,12,2.45,14,0,0,0,0,0,0,0,0,0,0,0,0,Tristaniopsis,sp. 2,untouched
1105,53,86,13,1.425,15,0,0,0,0,0,0,0,0,0,0,0,1,Dyera,polyphylla (lowii),untouched
1106,54,86,11.2,2.15,12,0,0,0,0,0,0,0,0,0,0,0,0,Elaeocarpus,mastersii,untouched
1107,55,85,18,2.15,16,1,0,0,0,0,0,0,0,0,0,1,1,Madhuca,mottleyana,untouched
1108,58,85,9.5,1.5,12,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,sp. 4,untouched
1109,59,85,16.4,2.7,14,0,0,0,0,0,0,0,0,0,0,0,0,Nephelium,maingayi,untouched
1110,57,84,6.8,1.025,9,1,0,0,0,0,0,0,0,0,1,1,0,Parartocarpus,venenosus,untouched
1111,58,83,16.2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,sp. 4,untouched
1112,57,83,12.6,1.825,13,0,0,0,0,0,0,0,0,0,0,0,0,Sandoricum,beccanarium,untouched
1113,56,83,14.3,2.4,13,0,0,0,0,0,0,0,0,0,0,0,0,Myristica,lowiana,untouched
1114,57,81,6.1,1.275,8,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,sp. 4,untouched
1115,54,81,11.1,2.55,11,1,0,0,0,0,0,0,0,0,0,1,1,Nephelium,maingayi,untouched
1116,53,82,6.2,1.525,10,0,0,0,0,0,0,0,0,0,1,1,0,Maasia (Polyalthia),hypoleuca,untouched
1117,53,83,20.4,3.125,14,0,0,0,0,0,0,0,0,0,0,0,0,Elaeocarpus,mastersii,untouched
1118,62,81,13,2.025,14,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,sp. 5 cf. zeylanicum,untouched
1119,63,82,6.6,2.3,9,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
1120,61,84,14.3,3.8,9,0,0,0,0,0,1,1,0,0,1,0,0,Tetramerista,glabra,untouched
1121,63,83,6.6,1.7,8,0,0,0,0,0,0,0,0,0,0,0,0,Stemonurus,cf. scorpiodes,untouched
1122,61,85,6.7,2.025,7,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
1123,62,85,14.9,2.125,14,0,0,0,0,0,0,0,0,0,0,0,0,Shorea,teysmanniana,untouched
1124,65,85,21.9,3.15,16,0,0,0,0,0,0,0,0,0,0,0,0,Litsea,cf. grandis var. rufofusca (cf. rufo-fusca),untouched
1125,66,85,12,2.2,10,0,0,0,0,0,0,0,0,0,0,0,0,Ilex,hypoglauca,untouched
1126,65,84,17.2,2.85,16,0,0,0,0,0,0,0,0,0,0,0,0,Mezzetia,parviflora (leptopoda),untouched
1127,67,84,7.6,1.7,9,0,0,0,0,0,0,0,0,0,0,0,0,Mesua,sp. 1,untouched
1128,68,82,10.2,1.25,14,0,0,0,0,0,0,0,0,0,0,0,0,Gymnacranthera,farquhariania,untouched
1129,67,82,13,1.875,11,0,0,0,0,0,0,0,0,0,0,0,0,Calophyllum,sclerophyllum,untouched
1130,63,87,6,0.85,8,0,0,0,0,0,0,0,0,0,0,0,0,Ternstroemia,magnifica,untouched
1131,65,88,18.5,2.6,16,0,0,0,0,0,0,0,0,0,0,0,0,Tristaniopsis,sp. 4,untouched
1132,67,92,12.8,2.225,10,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
1133,66,93,6.6,1.125,7,0,0,0,0,0,0,0,0,0,0,0,0,Ilex,hypoglauca,untouched
1134,65,93,6.2,1.6,8,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,havilandii,untouched
1135,67,96,11.8,2.75,13,0,0,0,0,0,0,0,0,0,0,1,0,Santiria,sp. 1,untouched
1136,68,98,20.9,4.325,14,0,0,0,0,0,0,0,0,0,0,0,0,Litsea,sp. 1 cf. resinosa,untouched
1137,70,97,37.2,4.4,31.1,0,0,0,0,0,0,0,0,0,0,0,0,Diospyros,areolata (bantamensis),untouched
1138,71,97,15.6,3.7,15,0,0,0,0,0,0,0,0,0,0,0,0,Elaeocarpus,mastersii,untouched
1139,72,90,36.3,3.075,23.5,0,0,0,0,0,0,0,0,0,0,0,0,Diospyros,areolata (bantamensis),untouched
1140,70,88,10.7,1.575,14,1,0,0,0,0,0,0,0,0,0,1,1,Madhuca,mottleyana,untouched
1141,72,97,27,3.975,22.477490779432,0,0,0,0,0,0,0,0,0,0,0,0,Litsea,cf. grandis var. rufofusca (cf. rufo-fusca),untouched
1142,74,95,24,3.375,25.110091154425,0,0,0,0,0,0,0,0,0,0,0,0,Xylopia,coriifolia,untouched
1143,71,96,24.7,3.675,24.2802223207354,0,0,0,0,0,0,0,0,0,0,0,0,Shorea,teysmanniana,untouched
1144,72,94,26.6,3.7,20.8758835373666,0,0,0,0,0,0,0,0,0,0,0,0,Campnosperma,coriaceum,untouched
1145,76,98,7.7,1.175,9,0,0,0,0,0,0,0,0,0,0,0,0,Vatica,mangachapoi,untouched
1146,75,93,6,1.1,7,0,0,0,0,0,0,0,0,0,0,0,0,Xerospermum,laevigatum / noronhianum,untouched
1147,74,92,7.7,2.25,7,0,0,0,0,0,0,0,0,0,0,0,0,Diospyros,sp. 1,untouched
1148,72,93,10.7,1.9,9,0,0,0,0,0,0,0,0,0,0,0,0,Shorea,teysmanniana,untouched
1149,71,90,13.1,2.875,14,0,0,0,0,0,0,0,0,0,0,0,0,Lithocarpus,conocarpus,untouched
1150,73,88,21.3,3.875,17,0,0,0,0,0,0,0,0,0,0,0,0,Shorea,teysmanniana,untouched
1151,74,88,19.1,2.575,17,0,0,0,0,0,0,0,0,0,0,0,0,Palaquium,ridleyii,untouched
1152,75,88,8.1,1.85,8,0,0,0,0,0,0,0,0,0,0,0,0,Nephelium,lappaceum,untouched
1153,76,87,18.2,4.1,14,0,0,0,0,0,0,0,0,0,0,0,0,Mezzetia,parviflora (leptopoda),untouched
1154,76,84,7.8,1.5,8,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
1155,77,84,18.1,2.325,16,0,0,0,0,0,0,0,0,0,0,0,0,Neoscortechinia,kingii,untouched
1156,76,83,15,2.5,14,0,0,0,0,0,0,0,0,0,0,0,0,Litsea,sp. 1 cf. resinosa,untouched
1157,76,82,16.3,2.75,11,0,0,0,0,0,0,0,0,0,0,0,0,Shorea,teysmanniana,untouched
1158,76,81,7,2,7,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
1159,74,81,18.1,2.4,16,0,0,0,0,0,0,0,0,0,0,0,0,Palaquium,cochlearifolium,untouched
1160,74,80,14.7,2.325,16,0,0,0,0,0,0,0,0,0,0,0,0,Litsea,cf. grandis var. rufofusca (cf. rufo-fusca),untouched
1161,73,81,15.7,2.55,16,1,0,0,0,0,0,0,0,0,0,1,1,Nephelium,lappaceum,untouched
1162,73,83,8.4,1.4,9,0,0,0,0,0,0,0,0,0,0,0,0,Calophyllum,hosei,untouched
1163,84,80,31.8,4.025,23.8674547778763,0,0,0,0,0,0,0,1,1,1,0,0,Xylopia,fusca,untouched
1164,83,81,7.2,1.35,10,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,sp. 4,untouched
1165,82,84,7.3,2.35,7,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
1166,84,85,6.8,1.325,7,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
1167,86,84,10.4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,Lithocarpus,conocarpus,untouched
1168,87,87,8.9,1.8,8,0,0,0,0,0,0,0,0,0,0,0,0,Calophyllum,sclerophyllum,untouched
1169,88,81,14.2,2.275,14,0,0,0,0,0,0,0,0,0,0,0,0,Shorea,teysmanniana,untouched
1170,82,88,33.8,2.925,22.7975250764976,0,0,0,0,0,0,0,0,0,0,0,0,Shorea,teysmanniana,untouched
1171,82,90,37.5,3.075,22.477490779432,1,0,0,0,0,0,0,0,0,0,1,1,Madhuca,mottleyana,untouched
1172,89,81,13,2.15,13,0,0,0,0,0,1,1,1,0,1,0,0,Syzygium,sp. 1 cf. garcinifolia,untouched
1173,81,90,23.4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,Litsea,sp. 1 cf. resinosa,untouched
1174,80,92,7.3,1.425,7,0,0,0,0,0,0,0,0,0,0,0,0,Stemonurus,cf. scorpiodes,untouched
1175,81,93,10.8,2.9,11,0,0,0,0,0,0,0,0,0,1,1,0,Maasia (Polyalthia),hypoleuca,untouched
1176,82,94,28,2.425,18,0,0,0,0,0,0,0,0,0,0,0,1,Dyera,polyphylla (lowii),untouched
1177,80,97,7.5,1.075,6,0,0,0,0,0,0,0,0,0,0,0,0,Stemonurus,cf. scorpiodes,untouched
1178,83,100,31.8,4.325,30.0629601348423,0,0,0,0,0,0,0,1,1,1,0,0,Xylopia,fusca,untouched
1179,83,99,20.3,2.45,15,0,0,0,0,0,0,0,0,0,0,0,0,Campnosperma,coriaceum,untouched
1180,84,97,7.5,1.25,9,1,0,0,0,0,0,0,0,0,0,1,1,Madhuca,mottleyana,untouched
1181,85,98,12.5,3.2,9,1,0,0,0,0,0,0,0,0,1,1,0,Garcinia,bancana,untouched
1182,89,97,10.6,2.225,10,0,0,0,0,0,0,0,1,0,0,0,0,Memecylon,sp. 1,untouched
1183,92,98,18.5,2.05,17,0,0,0,0,0,0,0,0,0,0,0,0,Calophyllum,hosei,untouched
1184,90,97,6.8,0.8,7,0,0,0,0,0,0,0,0,0,0,0,0,Mezzetia,umbellata,untouched
1185,90,93,11.5,1.4,12,0,0,0,0,0,0,0,0,0,0,0,0,Horsfieldia,crassifolia,untouched
1186,95,99,7.2,1.625,7,0,0,0,0,0,1,1,0,0,1,0,0,Tetramerista,glabra,untouched
1187,91,96,6.8,1.425,8,0,0,0,0,0,0,0,0,0,0,0,0,Gonystylus,bancanus,untouched
1188,95,97,7,0.95,6,0,0,0,0,0,0,0,0,0,0,0,0,Ardisia,sp. 2,untouched
1189,94,97,9.1,2.1,10,0,0,0,0,0,0,0,0,0,0,0,0,Neoscortechinia,kingii,untouched
1190,94,95,17.7,3.525,14,0,0,0,0,0,0,0,0,0,0,0,0,Shorea,teysmanniana,untouched
1191,95,95,8.1,1.2,8,0,0,0,0,0,0,0,0,0,0,0,0,Neoscortechinia,kingii,untouched
1192,98,97,20.9,3,14,0,0,0,0,0,0,0,0,0,0,0,0,Litsea,cf. elliptica,untouched
1193,99,97,6.9,1.825,7,0,0,0,0,0,0,0,0,0,0,0,0,Xerospermum,laevigatum / noronhianum,untouched
1194,94,93,18.5,2.375,18,0,0,0,0,0,0,0,0,0,0,0,0,Palaquium,ridleyii,untouched
1195,93,93,15.9,2.05,13,0,0,0,0,0,0,0,0,0,0,0,0,Maasia (Polyalthia),glauca,untouched
1196,99,93,19.1,2.45,15,0,0,0,0,0,0,0,0,0,0,0,0,Campnosperma,coriaceum,untouched
1197,98,92,24,2.275,15,0,0,0,0,0,0,0,0,0,0,1,0,Santiria,sp. 1,untouched
1198,97,91,8,1.425,9,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,sp. 5 cf. zeylanicum,untouched
1199,97,84,15.6,3.175,13,0,0,0,0,0,0,0,0,0,0,0,0,Elaeocarpus,mastersii,untouched
1200,96,85,6.6,1.475,8,0,0,0,0,0,0,0,0,0,0,0,0,Stemonurus,cf. scorpiodes,untouched
1201,94,87,18.5,3.825,15,0,0,0,0,0,0,0,0,0,0,0,0,Litsea,sp. 1 cf. resinosa,untouched
1202,93,87,28,4.525,21.3388211354566,0,0,0,0,0,0,0,0,0,0,0,0,Campnosperma,coriaceum,untouched
1203,94,80,11.6,1.6,12,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,sp. 4,untouched
1204,92,86,7.8,1.425,8,1,0,0,0,0,0,0,0,0,1,1,0,Garcinia,bancana,untouched
1205,95,80,11,1.8,8,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,sp. 5 cf. zeylanicum,untouched
